timestamp,tc,internal
1772528423.7005272,41.5,26.0
1772528424.707445,41.5,26.06
1772528425.7143831,41.5,26.06
1772528426.720416,41.5,26.06
1772528427.726472,41.5,26.06
1772528428.7324731,41.5,26.06
1772528429.7384782,41.5,26.06
1772528430.74542,41.5,26.06
1772528431.751435,41.5,26.06
1772528432.757727,41.5,26.06
1772528433.76445,41.5,26.06
1772528434.771372,41.5,26.06
1772528435.777525,41.5,26.0
1772528436.784418,41.5,26.06
1772528437.790447,41.5,26.06
1772528438.796512,41.5,26.0
1772528439.803377,41.5,26.06
1772528440.8095129,41.5,26.06
1772528441.816467,41.5,26.06
1772528442.823443,41.5,26.0
1772528443.8304892,41.5,26.06
1772528444.837462,41.5,26.06
1772528445.8445282,41.5,26.06
1772528446.852476,41.5,26.06
1772528447.858476,41.5,26.0
1772528448.86641,41.5,26.06
1772528449.8734012,41.5,26.06
1772528450.880448,41.25,26.06
1772528451.887489,41.25,26.06
1772528452.894482,41.5,26.06
1772528453.9014971,41.5,26.06
1772528454.9085171,41.25,26.0
1772528455.9155252,41.25,26.06
1772528456.922509,41.25,26.0
1772528457.930401,41.25,26.06
1772528458.9365141,41.5,26.06
1772528459.943445,41.5,26.06
1772528460.950716,41.25,26.06
1772528461.9574132,41.25,26.06
1772528462.964436,41.25,26.0
1772528463.971387,41.25,26.06
1772528464.978379,41.25,26.06
1772528465.985402,41.25,26.0
1772528466.992322,41.25,26.06
1772528467.999358,41.25,26.06
1772528469.006346,41.25,26.0
1772528470.0124958,41.25,26.06
1772528471.02038,41.25,26.06
1772528472.027499,41.25,26.06
1772528473.034347,41.25,26.0
1772528474.041465,41.25,26.06
1772528475.048448,41.25,26.06
1772528476.0554008,41.25,26.0
1772528477.06243,41.25,26.06
1772528478.069461,41.25,26.06
1772528479.077406,41.25,26.06
1772528480.084394,41.25,26.0
1772528481.0913768,41.25,26.06
1772528482.09847,41.25,26.06
1772528483.105397,41.25,26.0
1772528484.112382,41.25,26.06
1772528485.118491,41.25,26.06
1772528486.125324,41.25,26.0
1772528487.1314309,41.25,26.06
1772528488.1383839,41.25,26.06
1772528489.145393,41.25,26.0
1772528490.1524029,41.25,26.0
1772528491.158429,41.25,26.0
1772528492.1654332,41.25,26.0
1772528493.171484,41.25,26.0
1772528494.177493,41.25,26.0
1772528495.184449,41.25,26.0
1772528496.191371,41.25,26.0
1772528497.19744,41.25,26.0
1772528498.204371,41.25,26.0
1772528499.210409,41.25,26.0
1772528500.216459,41.25,26.0
1772528501.223361,41.25,26.0
1772528502.229344,41.25,26.0
1772528503.235389,41.25,26.0
1772528504.242343,41.25,26.06
1772528505.248424,41.25,26.0
1772528506.255383,41.25,26.0
1772528507.261437,41.25,26.0
1772528508.2684329,41.25,26.0
1772528509.275327,41.25,26.0
1772528510.281436,41.25,26.0
1772528511.288338,41.25,26.0
1772528512.2934709,41.25,26.0
1772528513.300352,41.25,26.0
1772528514.3063931,41.25,26.0
1772528515.313387,41.25,26.0
1772528516.319396,41.25,26.0
1772528517.32539,41.25,26.0
1772528518.3314922,41.25,26.0
1772528519.338428,41.25,26.0
1772528520.344485,41.25,26.0
1772528521.351404,41.25,26.0
1772528522.357516,41.25,26.0
1772528523.36438,41.25,26.0
1772528524.370463,41.25,26.0
1772528525.377385,41.25,26.0
1772528526.383401,41.25,26.0
1772528527.3902981,41.25,26.0
1772528528.396378,41.25,26.0
1772528529.402839,41.25,26.0
1772528530.408467,41.25,26.0
1772528531.415412,41.25,26.0
1772528532.4223738,41.25,26.0
1772528533.428412,41.25,26.0
1772528534.434417,41.25,26.0
1772528535.440392,41.25,26.0
1772528536.44641,41.25,26.0
1772528537.4523861,41.25,26.0
1772528538.458394,41.25,26.0
1772528539.4643662,41.25,25.94
1772528540.471355,41.25,26.0
1772528541.477355,41.25,26.0
1772528542.4832761,41.25,25.94
1772528543.4893298,41.25,25.94
1772528544.4934049,41.25,25.94
1772528545.499419,41.25,26.0
1772528546.505364,41.25,25.94
1772528547.510421,41.25,26.0
1772528548.516405,41.25,25.94
1772528549.5223901,41.25,25.94
1772528550.528311,41.25,25.94
1772528551.5344,41.25,26.0
1772528552.54036,41.25,25.94
1772528553.5463219,41.25,25.94
1772528554.551497,41.25,26.0
1772528555.558372,41.25,25.94
1772528556.563309,41.25,25.94
1772528557.569385,41.25,25.94
1772528558.575434,41.25,26.0
1772528559.582326,41.25,25.94
1772528560.588327,41.25,25.94
1772528561.5944161,41.25,25.94
1772528562.600339,41.25,26.0
1772528563.607357,41.25,26.0
1772528564.614295,41.25,25.94
1772528565.621305,41.25,26.0
1772528566.62835,41.25,26.0
1772528567.634318,41.25,25.94
1772528568.641672,41.25,25.94
1772528569.648308,41.25,25.94
1772528570.654434,41.25,26.0
1772528571.6612952,41.25,26.0
1772528572.668291,41.25,25.94
1772528573.675335,41.25,26.0
1772528574.682306,41.25,25.94
1772528575.68929,41.25,25.94
1772528576.6963148,41.25,25.94
1772528577.703378,41.25,25.94
1772528578.7103848,41.25,26.0
1772528579.7183301,41.25,26.0
1772528580.725317,41.25,26.0
1772528581.733305,41.25,26.0
1772528582.740427,41.25,26.0
1772528583.74735,41.25,25.94
1772528584.75439,41.25,26.0
1772528585.76136,41.25,26.0
1772528586.768377,41.25,26.0
1772528587.7752829,41.25,26.0
1772528588.7814,41.25,26.0
1772528589.7883189,41.25,25.94
1772528590.795236,41.25,26.0
1772528591.8013592,41.25,26.0
1772528592.808319,41.25,25.94
1772528593.81439,41.25,26.0
1772528594.820399,41.25,26.0
1772528595.827393,41.25,25.94
1772528596.834319,41.25,26.0
1772528597.8413599,41.25,25.94
1772528598.848344,41.25,25.94
1772528599.854403,41.25,25.94
1772528600.861365,41.25,26.0
1772528601.8683121,41.25,25.94
1772528602.874487,41.5,26.0
1772528603.88128,41.5,26.0
1772528604.887305,41.5,26.0
1772528605.894272,41.5,26.0
1772528606.900339,41.5,26.0
1772528607.90736,41.5,26.0
1772528608.913391,41.5,26.0
1772528609.92029,41.5,26.0
1772528610.927281,41.5,26.0
1772528611.934286,41.5,26.0
1772528612.9412968,41.5,26.0
1772528613.947377,41.5,25.94
1772528614.954357,41.5,26.0
1772528615.9613152,41.5,26.0
1772528616.967316,41.5,26.0
1772528617.9733691,41.5,26.0
1772528618.979423,41.5,26.0
1772528619.986231,41.5,26.0
1772528620.992269,41.5,26.0
1772528621.9983628,41.5,26.0
1772528623.004436,41.75,26.0
1772528624.011362,41.5,26.0
1772528625.017324,41.5,25.94
1772528626.024341,41.5,26.0
1772528627.030354,41.75,26.0
1772528628.037296,41.75,26.0
1772528629.043325,41.75,26.0
1772528630.049349,41.75,26.0
1772528631.055246,41.75,26.0
1772528632.060411,41.75,26.0
1772528633.067271,41.75,26.0
1772528634.0732539,41.75,26.0
1772528635.079318,41.75,26.0
1772528636.085349,41.75,26.06
1772528637.0913439,41.75,26.0
1772528638.097368,41.75,26.0
1772528639.1033,41.5,26.0
1772528640.109333,41.75,26.0
1772528641.115399,41.75,26.06
1772528642.1213682,41.75,26.0
1772528643.12736,41.75,26.06
1772528644.134274,41.75,26.0
1772528645.140382,41.75,26.0
1772528646.147434,41.75,26.0
1772528647.1534011,41.75,26.0
1772528648.160286,41.75,26.0
1772528649.166377,41.75,26.0
1772528650.172377,41.75,26.0
1772528651.1793652,41.75,26.0
1772528652.1863308,41.75,26.0
1772528653.192472,41.75,26.0
1772528654.200246,41.75,26.0
1772528655.207239,41.75,26.0
1772528656.213234,41.75,26.0
1772528657.220363,41.75,26.0
1772528658.22734,41.75,26.06
1772528659.2343302,41.75,26.06
1772528660.2412758,42.0,26.0
1772528661.247382,41.75,26.0
1772528662.2542531,41.75,26.0
1772528663.2603462,41.75,26.06
1772528664.266353,41.75,26.0
1772528665.272327,42.0,26.0
1772528666.278326,42.0,26.0
1772528667.2852511,41.75,26.0
1772528668.291276,42.0,26.06
1772528669.29736,41.75,26.0
1772528670.304236,41.75,26.0
1772528671.31036,42.0,26.0
1772528672.316302,41.75,26.0
1772528673.322334,42.0,26.0
1772528674.328306,41.75,26.0
1772528675.334359,42.0,26.0
1772528676.340387,42.0,26.0
1772528677.347324,41.75,26.0
1772528678.3533719,42.0,26.06
1772528679.3602161,41.75,26.06
1772528680.366466,42.0,26.06
1772528681.3733509,42.0,26.06
1772528682.380345,41.75,26.0
1772528683.387338,42.0,26.06
1772528684.394237,42.0,26.0
1772528685.400272,41.75,26.0
1772528686.406259,42.0,26.06
1772528687.412354,42.0,26.06
1772528688.418346,42.0,26.06
1772528689.424287,42.0,26.06
1772528690.431275,42.0,26.06
1772528691.437304,42.0,26.06
1772528692.444269,42.0,26.06
1772528693.451262,42.0,26.06
1772528694.4583092,42.0,26.06
1772528695.464285,42.0,26.0
1772528696.471307,42.0,26.06
1772528697.478239,42.0,26.06
1772528698.485218,42.0,26.0
1772528699.492288,42.0,26.06
1772528700.499406,42.0,26.06
1772528701.506233,42.0,26.06
1772528702.512345,42.0,26.06
1772528703.519288,42.0,26.06
1772528704.526648,42.0,26.06
1772528705.532301,42.0,26.06
1772528706.539226,42.0,26.06
1772528707.5452852,42.0,26.06
1772528708.551371,42.0,26.06
1772528709.558264,42.0,26.06
1772528710.564277,42.0,26.06
1772528711.5702279,42.0,26.0
1772528712.576478,42.0,26.06
1772528713.582345,42.0,26.06
1772528714.589256,42.0,26.06
1772528715.5953941,42.0,26.0
1772528716.601399,42.0,26.06
1772528717.608309,42.0,26.06
1772528718.6142871,42.0,26.06
1772528719.620308,42.0,26.06
1772528720.626313,42.0,26.06
1772528721.632298,42.0,26.0
1772528722.638276,42.0,26.06
1772528723.644317,42.0,26.06
1772528724.650326,42.0,26.06
1772528725.657314,42.0,26.0
1772528726.663347,42.0,26.06
1772528727.669339,42.0,26.06
1772528728.675412,42.0,26.06
1772528729.6822798,42.0,26.06
1772528730.688287,42.0,26.06
1772528731.694324,41.75,26.0
1772528732.7002969,42.0,26.06
1772528733.70635,42.0,26.0
1772528734.7132852,42.0,26.06
1772528735.719338,42.0,26.0
1772528736.7262511,42.0,26.06
1772528737.732349,42.0,26.06
1772528738.7383108,42.0,26.0
1772528739.7443461,42.0,26.0
1772528740.751294,42.0,26.06
1772528741.757335,42.0,26.06
1772528742.763354,42.0,26.06
1772528743.770263,42.0,26.0
1772528744.776263,42.0,26.06
1772528745.7822878,42.0,26.06
1772528746.7882612,42.0,26.06
1772528747.7944992,42.0,26.06
1772528748.8012989,42.0,26.06
1772528749.808241,42.0,26.06
1772528750.814337,41.75,26.0
1772528751.821245,42.0,26.06
1772528752.8282292,42.0,26.06
1772528753.834348,42.0,26.06
1772528754.840333,42.0,26.06
1772528755.847275,42.0,26.06
1772528756.854223,42.0,26.0
1772528757.86028,42.0,26.06
1772528758.866287,42.0,26.06
1772528759.873246,42.0,26.06
1772528760.8793159,42.0,26.06
1772528761.885395,42.0,26.06
1772528762.892224,42.0,26.06
1772528763.898315,42.0,26.06
1772528764.905199,42.0,26.06
1772528765.911262,42.0,26.06
1772528766.917325,42.0,26.06
1772528767.924303,42.0,26.06
1772528768.9304802,42.0,26.06
1772528769.937279,42.0,26.06
1772528770.944244,41.75,26.06
1772528771.951275,42.0,26.06
1772528772.958315,42.0,26.0
1772528773.9652438,42.0,26.06
1772528774.972231,42.0,26.0
1772528775.9791958,42.0,26.06
1772528776.9852319,42.0,26.06
1772528777.991391,41.75,26.0
1772528778.9982872,42.0,26.06
1772528780.005197,41.75,26.06
1772528781.0112698,42.0,26.06
1772528782.018284,42.0,26.06
1772528783.0253031,42.0,26.06
1772528784.032328,41.75,26.0
1772528785.039295,41.75,26.0
1772528786.046299,42.0,26.0
1772528787.0531788,41.75,26.0
1772528788.0603461,41.75,26.0
1772528789.0672839,42.0,26.06
1772528790.074356,42.0,26.06
1772528791.081247,42.0,26.0
1772528792.0882409,41.75,26.0
1772528793.09521,42.0,26.06
1772528794.1013582,42.0,26.0
1772528795.108243,41.75,26.0
1772528796.11522,42.0,26.0
1772528797.1222012,42.0,26.06
1772528798.128366,42.0,26.06
1772528799.13533,41.75,26.0
1772528800.1422248,42.0,26.06
1772528801.148306,41.75,26.0
1772528802.15521,41.75,26.0
1772528803.161248,42.0,26.0
1772528804.168239,41.75,26.0
1772528805.174321,41.75,26.0
1772528806.1812658,42.0,26.0
1772528807.1882088,41.75,26.0
1772528808.194376,41.75,26.0
1772528809.201233,42.0,26.0
1772528810.208189,41.75,26.0
1772528811.214205,41.75,26.0
1772528812.220238,41.75,26.0
1772528813.227231,41.75,26.06
1772528814.2342331,41.75,26.0
1772528815.241258,41.75,26.0
1772528816.248272,41.75,26.0
1772528817.25618,41.75,26.0
1772528818.263286,41.75,26.0
1772528819.270258,41.75,26.0
1772528820.277222,41.75,26.0
1772528821.2842171,41.75,25.94
1772528822.291125,41.75,26.0
1772528823.2982242,41.75,26.0
1772528824.3052201,41.75,25.94
1772528825.312222,41.75,26.0
1772528826.3192372,41.75,26.0
1772528827.3263822,41.75,25.94
1772528828.333197,41.75,25.94
1772528829.340182,41.75,25.94
1772528830.346292,41.75,26.0
1772528831.3532531,41.75,26.0
1772528832.360302,41.75,25.94
1772528833.368206,41.75,26.0
1772528834.374271,41.75,26.0
1772528835.381236,41.75,25.94
1772528836.3882391,41.75,26.0
1772528837.395199,41.75,26.0
1772528838.401303,41.75,26.0
1772528839.4083111,41.75,26.0
1772528840.4152288,41.75,26.0
1772528841.42125,41.5,26.0
1772528842.427279,41.75,26.0
1772528843.433294,41.75,26.0
1772528844.440182,41.75,25.94
1772528845.446291,41.75,26.0
1772528846.453202,41.75,26.0
1772528847.4603121,41.75,26.0
1772528848.466316,41.5,25.94
1772528849.473195,41.75,25.94
1772528850.480153,41.5,25.94
1772528851.4863071,41.5,25.94
1772528852.4932868,41.5,25.94
1772528853.500225,41.5,26.0
1772528854.507199,41.5,26.0
1772528855.514184,41.5,25.94
1772528856.5212102,41.5,25.94
1772528857.528171,41.5,25.94
1772528858.534275,41.5,26.0
1772528859.541208,41.5,25.94
1772528860.548169,41.5,26.0
1772528861.556148,41.5,25.94
1772528862.563184,41.5,25.94
1772528863.570209,41.5,25.94
1772528864.577253,41.5,25.94
1772528865.584191,41.5,25.94
1772528866.590278,41.5,25.94
1772528867.597227,41.5,25.94
1772528868.6042721,41.5,25.94
1772528869.612149,41.5,25.94
1772528870.6191978,41.5,25.94
1772528871.626226,41.25,25.94
1772528872.633271,41.25,25.94
1772528873.641173,41.25,25.94
1772528874.6482072,41.5,25.94
1772528875.655176,41.5,25.94
1772528876.6622531,41.5,25.94
1772528877.66923,41.5,25.94
1772528878.6761758,41.5,25.94
1772528879.682229,41.25,25.88
1772528880.6891499,41.25,25.94
1772528881.695252,41.25,25.94
1772528882.7013628,41.5,25.94
1772528883.7081459,41.5,25.94
1772528884.714251,41.25,25.94
1772528885.7211561,41.25,25.88
1772528886.727236,41.5,25.94
1772528887.7342138,41.5,25.94
1772528888.741268,41.25,25.88
1772528889.748159,41.25,25.94
1772528890.755142,41.25,25.94
1772528891.761237,41.25,25.88
1772528892.768213,41.25,25.88
1772528893.775229,41.25,25.94
1772528894.782167,41.25,25.88
1772528895.7891881,41.25,25.88
1772528896.7961888,41.25,25.88
1772528897.803172,41.25,25.94
1772528898.810169,41.25,25.94
1772528899.816239,41.25,25.88
1772528900.823285,41.25,25.88
1772528901.831188,41.25,25.88
1772528902.83824,41.25,25.88
1772528903.846223,41.25,25.94
1772528904.853198,41.25,25.88
1772528905.860217,41.25,25.81
1772528906.867189,41.25,25.88
1772528907.8732312,40.5,25.88
1772528908.880233,41.25,25.88
1772528909.887258,41.25,25.88
1772528910.894326,41.25,25.88
1772528911.901251,41.25,25.88
1772528912.908183,41.25,25.88
1772528913.915201,41.25,25.88
1772528914.922164,41.25,25.88
1772528915.929139,41.25,25.88
1772528916.935235,41.25,25.88
1772528917.942304,41.25,25.88
1772528918.9492428,41.25,25.88
1772528919.956171,41.25,25.88
1772528920.962251,41.0,25.88
1772528921.9692311,41.0,25.88
1772528922.976233,41.25,25.88
1772528923.983167,41.25,25.88
1772528924.990149,41.25,25.88
1772528925.996228,41.25,25.88
1772528927.0031629,41.0,25.88
1772528928.0092318,41.25,25.88
1772528929.015279,41.25,25.88
1772528930.02129,41.0,25.81
1772528931.0281742,41.25,25.81
1772528932.034131,41.0,25.81
1772528933.040184,41.0,25.81
1772528934.046256,41.0,25.81
1772528935.053113,41.0,25.81
1772528936.059277,41.0,25.81
1772528937.066187,41.0,25.81
1772528938.0731149,41.0,25.88
1772528939.0792372,41.0,25.81
1772528940.0861871,41.0,25.81
1772528941.092284,41.0,25.81
1772528942.09919,41.0,25.81
1772528943.1061661,41.0,25.81
1772528944.113137,41.0,25.81
1772528945.120131,41.0,25.81
1772528946.126289,41.0,25.81
1772528947.1331708,41.0,25.81
1772528948.139211,41.0,25.81
1772528949.145243,41.0,25.81
1772528950.1512918,41.0,25.81
1772528951.158141,41.0,25.81
1772528952.16419,41.0,25.81
1772528953.1711092,41.0,25.81
1772528954.177227,41.0,25.81
1772528955.184148,41.0,25.81
1772528956.190258,41.0,25.81
1772528957.1971772,41.0,25.81
1772528958.2041118,41.0,25.75
1772528959.210204,41.0,25.75
1772528960.2172039,41.0,25.81
1772528961.224368,41.0,25.75
1772528962.231264,41.0,25.75
1772528963.238137,41.0,25.75
1772528964.2442381,41.0,25.81
1772528965.251161,41.0,25.81
1772528966.257243,41.0,25.75
1772528967.264074,41.0,25.75
1772528968.27016,41.0,25.75
1772528969.2762592,41.0,25.75
1772528970.283162,41.0,25.75
1772528971.2901728,41.0,25.75
1772528972.296247,41.0,25.75
1772528973.303175,41.0,25.75
1772528974.309155,41.0,25.75
1772528975.315209,41.0,25.75
1772528976.321182,41.0,25.75
1772528977.328094,41.0,25.75
1772528978.335099,41.0,25.75
1772528979.341171,41.0,25.69
1772528980.3471448,41.0,25.75
1772528981.354252,40.75,25.69
1772528982.361173,41.0,25.75
1772528983.368098,41.0,25.75
1772528984.3741922,41.0,25.75
1772528985.381184,41.0,25.69
1772528986.387212,41.0,25.75
1772528987.394155,41.0,25.69
1772528988.4011211,41.0,25.69
1772528989.4071481,41.0,25.69
1772528990.4137652,41.0,25.69
1772528991.419345,41.0,25.69
1772528992.425985,41.0,25.69
1772528993.4325519,41.0,25.69
1772528994.438254,41.0,25.69
1772528995.444751,41.0,25.69
1772528996.450528,41.0,25.69
1772528997.457184,40.75,25.69
1772528998.46386,41.0,25.75
1772528999.469737,41.0,25.69
1772529000.476352,41.0,25.69
1772529001.483115,41.0,25.69
1772529002.4899058,41.0,25.69
1772529003.495806,41.0,25.69
1772529004.501523,41.0,25.69
1772529005.508332,41.0,25.69
1772529006.51521,41.0,25.75
1772529007.521045,41.0,25.69
1772529008.5269608,41.0,25.69
1772529009.533786,41.0,25.69
1772529010.539718,41.0,25.69
1772529011.5465028,41.0,25.69
1772529012.553431,41.0,25.75
1772529013.561301,41.0,25.69
1772529014.5672178,41.0,25.69
1772529015.574126,41.0,25.69
1772529016.580964,41.0,25.69
1772529017.5879838,41.0,25.75
1772529018.594806,41.0,25.75
1772529019.601826,41.0,25.69
1772529020.6086972,41.0,25.69
1772529021.615735,41.0,25.75
1772529022.6226041,41.0,25.69
1772529023.629554,41.0,25.69
1772529024.637386,41.0,25.69
1772529025.6443908,41.0,25.69
1772529026.651387,41.0,25.69
1772529027.65827,41.0,25.69
1772529028.6643682,41.0,25.69
1772529029.6713011,41.0,25.75
1772529030.678215,41.0,25.75
1772529031.685129,41.0,25.75
1772529032.692127,41.0,25.69
1772529033.6987479,41.0,25.75
1772529034.7050931,41.0,25.75
1772529035.711118,41.0,25.69
1772529036.7180989,41.25,25.75
1772529037.725038,41.0,25.75
1772529038.731999,41.0,25.75
1772529039.738944,41.0,25.69
1772529040.744937,41.0,25.75
1772529041.752495,41.0,25.69
1772529042.758882,41.0,25.75
1772529043.7659478,41.0,25.75
1772529044.7719119,41.25,25.75
1772529045.779115,41.25,25.75
1772529046.784823,41.0,25.75
1772529047.790933,41.0,25.69
1772529048.797802,41.25,25.69
1772529049.803788,41.25,25.75
1772529050.81076,41.25,25.75
1772529051.817804,41.25,25.75
1772529052.823803,41.25,25.69
1772529053.83072,41.25,25.75
1772529054.837767,41.25,25.75
1772529055.844705,41.25,25.75
1772529056.8516831,41.25,25.75
1772529057.858667,41.25,25.75
1772529058.864762,41.25,25.69
1772529059.871855,41.25,25.75
1772529060.878516,41.25,25.75
1772529061.8847759,41.25,25.75
1772529062.891667,41.25,25.75
1772529063.8977122,41.25,25.69
1772529064.905609,41.25,25.75
1772529065.912728,41.25,25.75
1772529066.920619,41.25,25.75
1772529067.927605,41.25,25.75
1772529068.934607,41.25,25.75
1772529069.940673,41.5,25.75
1772529070.947629,41.5,25.75
1772529071.953751,41.25,25.75
1772529072.9605792,41.25,25.75
1772529073.966644,41.25,25.69
1772529074.9736829,41.5,25.75
1772529075.981589,41.5,25.75
1772529076.988652,41.25,25.75
1772529077.996576,41.25,25.75
1772529079.004473,41.5,25.75
1772529080.011345,41.5,25.75
1772529081.018634,41.5,25.75
1772529082.026546,41.5,25.75
1772529083.03356,41.5,25.75
1772529084.040685,41.5,25.75
1772529085.048539,41.5,25.75
1772529086.055671,41.5,25.75
1772529087.0635898,41.5,25.75
1772529088.070663,41.5,25.75
1772529089.0785449,41.5,25.75
1772529090.085579,41.5,25.75
1772529091.093568,41.5,25.75
1772529092.100627,41.5,25.75
1772529093.107626,41.5,25.75
1772529094.1155882,41.5,25.75
1772529095.122705,41.5,25.75
1772529096.130497,41.5,25.75
1772529097.137574,41.5,25.75
1772529098.1446452,41.5,25.75
1772529099.152559,41.5,25.75
1772529100.15961,41.5,25.75
1772529101.167553,41.5,25.75
1772529102.175484,41.5,25.75
1772529103.182504,41.5,25.75
1772529104.190552,41.5,25.75
1772529105.197535,41.5,25.75
1772529106.204546,41.5,25.75
1772529107.2115939,41.5,25.75
1772529108.218622,41.75,25.81
1772529109.226482,41.5,25.75
1772529110.233532,41.5,25.75
1772529111.240556,41.5,25.75
1772529112.2475882,41.5,25.75
1772529113.255817,41.75,25.75
1772529114.262499,41.5,25.75
1772529115.269562,41.75,25.75
1772529116.2765849,41.75,25.81
1772529117.2835982,41.75,25.75
1772529118.290648,41.75,25.75
1772529119.297589,41.75,25.75
1772529120.304617,41.75,25.81
1772529121.311566,41.75,25.81
1772529122.3185978,41.75,25.81
1772529123.325556,41.75,25.81
1772529124.333525,41.75,25.81
1772529125.340608,41.75,25.75
1772529126.348526,41.75,25.81
1772529127.3565068,41.75,25.81
1772529128.364502,41.75,25.81
1772529129.372513,41.75,25.81
1772529130.379549,41.75,25.81
1772529131.38682,41.75,25.81
1772529132.394472,41.75,25.81
1772529133.401485,41.75,25.81
1772529134.408525,41.75,25.81
1772529135.4155798,41.75,25.81
1772529136.4235039,41.75,25.75
1772529137.431456,41.75,25.75
1772529138.4385312,41.75,25.81
1772529139.446429,41.75,25.81
1772529140.4535282,41.75,25.81
1772529141.4621131,41.75,25.81
1772529142.467485,41.75,25.81
1772529143.47446,41.75,25.81
1772529144.481471,41.75,25.81
1772529145.48944,41.75,25.81
1772529146.496445,41.75,25.88
1772529147.5034518,41.75,25.81
1772529148.5114958,41.75,25.81
1772529149.518539,41.75,25.81
1772529150.526431,41.75,25.81
1772529151.5335228,41.75,25.81
1772529152.541408,41.75,25.81
1772529153.548449,41.75,25.81
1772529154.5554922,41.75,25.81
1772529155.5625222,41.75,25.81
1772529156.5704489,41.75,25.75
1772529157.577439,41.75,25.81
1772529158.584506,41.75,25.81
1772529159.591437,41.75,25.81
1772529160.598366,41.75,25.81
1772529161.6054,41.75,25.81
1772529162.612449,41.75,25.81
1772529163.619477,41.75,25.81
1772529164.626513,41.75,25.81
1772529165.634393,41.75,25.81
1772529166.6414258,41.75,25.81
1772529167.6484082,41.75,25.81
1772529168.6554,41.75,25.81
1772529169.662445,41.75,25.81
1772529170.669417,41.75,25.81
1772529171.6764412,41.75,25.81
1772529172.68347,41.75,25.81
1772529173.69049,41.75,25.81
1772529174.698358,41.75,25.81
1772529175.7054029,41.75,25.81
1772529176.712385,41.75,25.81
1772529177.7195,41.75,25.81
1772529178.7264,41.75,25.81
1772529179.733446,41.75,25.81
1772529180.740434,41.75,25.81
1772529181.747359,41.75,25.81
1772529182.754389,41.75,25.81
1772529183.761462,41.75,25.81
1772529184.7684312,41.75,25.81
1772529185.7763798,41.75,25.81
1772529186.783404,41.75,25.81
1772529187.790456,41.75,25.81
1772529188.797358,41.75,25.81
1772529189.8043468,41.75,25.81
1772529190.811386,41.75,25.81
1772529191.818465,41.75,25.75
1772529192.8253481,41.75,25.81
1772529193.8323798,41.75,25.81
1772529194.839448,41.75,25.81
1772529195.8473651,41.75,25.81
1772529196.854414,41.75,25.75
1772529197.861413,41.75,25.81
1772529198.868545,41.75,25.75
1772529199.875447,41.75,25.81
1772529200.8833401,41.75,25.75
1772529201.890409,41.75,25.75
1772529202.897351,41.75,25.75
1772529203.904427,41.75,25.81
1772529204.911387,41.75,25.81
1772529205.918334,41.75,25.81
1772529206.9254,41.75,25.81
1772529207.932329,41.75,25.75
1772529208.93838,41.75,25.81
1772529209.945416,41.75,25.81
1772529210.952349,41.75,25.81
1772529211.9583738,41.75,25.81
1772529212.965395,41.75,25.81
1772529213.972376,41.75,25.81
1772529214.979389,41.75,25.81
1772529215.986382,41.75,25.81
1772529216.992383,41.75,25.81
1772529217.9993548,41.75,25.75
1772529219.005462,41.75,25.75
1772529220.012413,41.75,25.75
1772529221.018429,41.75,25.75
1772529222.0253491,41.75,25.81
1772529223.032366,41.75,25.81
1772529224.039273,41.75,25.81
1772529225.0453901,41.75,25.75
1772529226.052426,41.75,25.75
1772529227.0593631,41.75,25.81
1772529228.066369,41.75,25.81
1772529229.073355,41.75,25.81
1772529230.0804129,41.75,25.81
1772529231.087368,41.75,25.81
1772529232.0943239,41.75,25.75
1772529233.100328,41.75,25.81
1772529234.107336,41.75,25.81
1772529235.1142871,41.75,25.81
1772529236.120411,41.75,25.75
1772529237.127284,41.75,25.81
1772529238.134306,41.75,25.75
1772529239.140363,41.75,25.81
1772529240.1473122,41.75,25.81
1772529241.1542468,41.75,25.81
1772529242.16123,41.75,25.75
1772529243.1674051,41.75,25.75
1772529244.174309,41.75,25.81
1772529245.1802828,41.25,25.75
1772529246.1863801,41.5,25.75
1772529247.1923509,41.5,25.75
1772529248.199278,41.75,25.81
1772529249.205322,41.75,25.75
1772529250.212252,41.75,25.75
1772529251.218338,41.5,25.75
1772529252.2252228,41.5,25.75
1772529253.231227,41.75,25.81
1772529254.237358,41.75,25.75
1772529255.244322,41.5,25.75
1772529256.251232,41.75,25.75
1772529257.2574131,41.75,25.75
1772529258.264228,41.75,25.81
1772529259.2712,41.75,25.75
1772529260.2772942,41.5,25.75
1772529261.283347,41.75,25.75
1772529262.290247,41.5,25.75
1772529263.29634,41.5,25.75
1772529264.304202,41.75,25.75
1772529265.310278,41.75,25.81
1772529266.317298,41.5,25.81
1772529267.324265,41.75,25.75
1772529268.3313432,41.5,25.75
1772529269.338254,41.5,25.75
1772529270.345257,41.75,25.81
1772529271.352254,41.75,25.81
1772529272.358259,41.5,25.75
1772529273.365228,41.5,25.81
1772529274.3713238,41.5,25.81
1772529275.3782022,41.5,25.81
1772529276.385189,41.25,25.81
1772529277.392172,41.5,25.81
1772529278.3982852,41.75,25.75
1772529279.405261,41.75,25.81
1772529280.4122639,41.75,25.81
1772529281.419273,41.5,25.81
1772529282.4271731,41.0,25.81
1772529283.4342349,41.0,25.81
1772529284.441988,41.25,25.81
1772529285.448263,41.25,25.75
1772529286.455253,41.25,25.75
1772529287.462305,41.5,25.81
1772529288.470169,41.5,25.81
